Order ID,Order Date,Customer Name,Region,City,State,Product,Category,Quantity,Sales,Profit,Discount,Ship Mode,Segment
20032,2022-11-01,Arjun,East,Bangalore,Karnataka,Laptop,Electronics,3,18771,1970.19,0.19,Second Class,Home Office
20516,2024-07-19,Neha,East,Mumbai,West Bengal,Watch,Fashion,1,4973,966.44,0.1,Standard Class,Corporate
20802,2022-07-17,Deepak,South,Pune,Maharashtra,Smartphone,Electronics,5,23570,7070.56,0.07,Second Class,Home Office
20093,2024-09-16,Vikas,North,Pune,Gujarat,Television,Electronics,4,24180,1974.4,0.2,Same Day,Home Office
20326,2020-03-14,Sneha,East,Bangalore,Maharashtra,Sofa,Furniture,4,32932,7189.12,0.04,Same Day,Consumer
20637,2024-09-19,Amit,South,Kolkata,Delhi,Chair,Furniture,3,1893,315.48,0.01,Same Day,Home Office
20228,2022-04-13,Deepak,West,Kolkata,Maharashtra,Fan,Appliances,2,5750,1644.18,0.01,Second Class,Corporate
20167,2024-05-27,Arjun,North,Bangalore,Delhi,Bottle,Accessories,1,6555,898.01,0.19,First Class,Home Office
20959,2022-09-18,Neha,West,Ahmedabad,Telangana,Shoes,Fashion,3,26652,5867.13,0.17,Second Class,Consumer
20133,2021-03-18,Sneha,East,Mumbai,Telangana,Camera,Electronics,5,8670,1182.27,0.04,Second Class,Consumer
20318,2023-02-10,Karan,West,Ahmedabad,West Bengal,Backpack,Accessories,3,15678,2504.97,0.07,Second Class,Consumer
20560,2024-12-28,Meera,South,Delhi,Gujarat,Bottle,Accessories,4,19908,3398.06,0.23,Standard Class,Home Office
20881,2023-08-13,Amit,East,Pune,Karnataka,Oven,Appliances,3,2226,524.9,0.2,Second Class,Home Office
20953,2024-07-27,Amit,West,Delhi,West Bengal,Table,Furniture,1,862,77.78,0.02,First Class,Home Office
20083,2023-01-21,Karan,East,Bangalore,Telangana,T-shirt,Fashion,4,20108,2459.19,0.28,Second Class,Corporate
20273,2023-08-22,Karan,West,Ahmedabad,West Bengal,Fan,Appliances,2,6200,962.37,0.23,Standard Class,Consumer
20480,2022-06-20,Neha,West,Delhi,Gujarat,Headphones,Electronics,1,1488,242.81,0.2,Second Class,Consumer
20217,2022-11-23,Vikas,West,Bangalore,Maharashtra,T-shirt,Fashion,4,33164,10876.61,0.27,Same Day,Consumer
20112,2021-12-23,Deepak,East,Delhi,Maharashtra,Oven,Appliances,4,3476,1012.53,0.05,Standard Class,Home Office
20739,2021-06-20,Deepak,North,Chennai,Telangana,Oven,Appliances,3,26643,1368.15,0.09,First Class,Consumer
20864,2022-03-10,Karan,North,Hyderabad,Telangana,Watch,Fashion,4,5636,539.91,0.21,Second Class,Corporate
20399,2024-09-28,Rahul,South,Mumbai,Karnataka,Watch,Fashion,5,44880,2790.58,0.12,First Class,Corporate
20420,2022-08-17,Deepak,West,Ahmedabad,Gujarat,Blender,Appliances,1,1451,164.04,0.15,First Class,Corporate
20620,2020-07-29,Deepak,South,Hyderabad,West Bengal,Book,Books,4,13052,2532.58,0.24,Same Day,Corporate
20967,2022-11-18,Deepak,North,Delhi,Maharashtra,Camera,Electronics,4,36716,3637.22,0.01,Standard Class,Consumer
20941,2022-09-10,Tanya,South,Mumbai,Tamil Nadu,Book,Books,3,24630,7219.28,0.24,Standard Class,Consumer
20908,2020-09-11,Karan,East,Chennai,Telangana,T-shirt,Fashion,4,36668,2613.51,0.06,Standard Class,Corporate
20898,2023-04-16,Tanya,West,Hyderabad,Telangana,Sofa,Furniture,2,17256,3522.14,0.07,Standard Class,Consumer
20243,2024-12-15,Rahul,East,Delhi,West Bengal,Headphones,Electronics,2,8394,1943.47,0.12,First Class,Home Office
20570,2024-02-24,Neha,North,Kolkata,Tamil Nadu,Chair,Furniture,1,4777,727.67,0.16,Standard Class,Corporate
20336,2021-10-25,Arjun,West,Ahmedabad,West Bengal,Shoes,Fashion,5,39325,3461.14,0.17,Standard Class,Home Office
20529,2020-12-06,Tanya,South,Bangalore,Gujarat,Jeans,Fashion,4,11244,2140.04,0.29,First Class,Home Office
20418,2024-07-01,Karan,East,Kolkata,Delhi,Fridge,Appliances,3,22749,6955.09,0.16,Same Day,Corporate
20181,2020-06-05,Riya,North,Bangalore,Delhi,Blender,Appliances,4,3564,662.94,0.16,Second Class,Corporate
20398,2021-08-05,Riya,South,Mumbai,Maharashtra,Bottle,Accessories,1,3338,564.35,0.22,First Class,Corporate
20651,2024-12-23,Meera,South,Pune,Karnataka,Headphones,Electronics,3,8631,1270.43,0.18,First Class,Consumer
20022,2020-06-20,Arjun,East,Bangalore,West Bengal,Sofa,Furniture,1,1687,130.0,0.18,Second Class,Home Office
20777,2023-02-09,Neha,East,Chennai,Tamil Nadu,Shoes,Fashion,3,22089,6453.6,0.11,Second Class,Corporate
20986,2020-01-14,Vikas,West,Kolkata,Karnataka,Chair,Furniture,5,35040,2450.77,0.0,First Class,Consumer
20815,2021-06-30,Vikas,West,Hyderabad,Karnataka,Chair,Furniture,4,12460,1243.46,0.22,Same Day,Consumer
20608,2020-01-26,Riya,East,Hyderabad,West Bengal,Shoes,Fashion,3,6642,2296.52,0.09,Standard Class,Consumer
20949,2020-01-08,Tanya,West,Pune,Gujarat,Table,Furniture,4,24548,2640.16,0.1,First Class,Home Office
20318,2024-12-23,Karan,North,Ahmedabad,Maharashtra,Sofa,Furniture,1,7511,1928.32,0.17,Same Day,Corporate
20135,2024-10-08,Meera,West,Delhi,Tamil Nadu,Television,Electronics,3,5340,1727.82,0.22,Second Class,Home Office
20215,2024-09-04,Meera,West,Kolkata,Telangana,Television,Electronics,3,7776,978.21,0.13,First Class,Home Office
20311,2022-09-19,Arjun,South,Delhi,Maharashtra,Fan,Appliances,4,33120,10676.06,0.22,Second Class,Corporate
20999,2020-10-29,Riya,West,Chennai,Gujarat,Sofa,Furniture,5,16835,5527.56,0.28,Standard Class,Home Office
20712,2024-02-17,Tanya,North,Hyderabad,West Bengal,Fridge,Appliances,2,7918,601.19,0.24,Standard Class,Consumer
20257,2024-11-14,Priya,South,Ahmedabad,Maharashtra,Shoes,Fashion,5,49820,7215.5,0.13,First Class,Home Office
20246,2022-01-02,Neha,North,Kolkata,Maharashtra,Backpack,Accessories,5,5420,1240.39,0.27,Standard Class,Consumer
20651,2022-08-09,Vikas,North,Chennai,West Bengal,T-shirt,Fashion,5,29895,5207.42,0.15,First Class,Home Office
20844,2021-07-27,Vikas,North,Ahmedabad,Delhi,Watch,Fashion,2,12854,3332.96,0.16,Standard Class,Home Office
20999,2021-10-16,Karan,South,Bangalore,Tamil Nadu,Headphones,Electronics,1,4950,1416.71,0.16,First Class,Consumer
20596,2021-06-29,Arjun,West,Hyderabad,Karnataka,Laptop,Electronics,4,28608,2525.31,0.26,Same Day,Home Office
20655,2022-07-30,Vikas,North,Chennai,Gujarat,Charger,Electronics,5,49715,16943.29,0.29,First Class,Corporate
20014,2020-10-24,Arjun,West,Pune,Delhi,Blender,Appliances,2,14036,1915.36,0.08,Standard Class,Consumer
20181,2024-05-11,Meera,East,Pune,Delhi,Chair,Furniture,3,22530,4790.1,0.28,Standard Class,Consumer
20732,2020-12-01,Tanya,South,Bangalore,Tamil Nadu,Shoes,Fashion,2,12850,3961.9,0.02,First Class,Consumer
20393,2020-07-30,Arjun,East,Pune,Maharashtra,Fan,Appliances,3,23388,1912.55,0.01,Standard Class,Home Office
20105,2024-06-28,Karan,North,Kolkata,Tamil Nadu,Oven,Appliances,3,3066,286.7,0.22,Same Day,Home Office
20763,2020-11-26,Karan,South,Pune,Telangana,Laptop,Electronics,1,5793,989.52,0.0,Standard Class,Home Office
20266,2020-11-23,Arjun,East,Chennai,Tamil Nadu,Oven,Appliances,3,13500,2651.55,0.05,Standard Class,Home Office
20641,2024-11-28,Deepak,West,Kolkata,Karnataka,Bottle,Accessories,4,25880,5265.14,0.19,Standard Class,Consumer
20441,2022-02-09,Rahul,East,Ahmedabad,West Bengal,Fan,Appliances,4,23964,5543.99,0.08,Same Day,Corporate
20246,2020-04-20,Deepak,East,Pune,West Bengal,Laptop,Electronics,5,21885,6412.42,0.17,First Class,Corporate
20111,2020-03-30,Neha,West,Pune,Delhi,Sofa,Furniture,5,27160,5867.84,0.15,Same Day,Consumer
20572,2020-09-06,Arjun,North,Chennai,Karnataka,Jeans,Fashion,4,8824,2984.44,0.15,Second Class,Corporate
20448,2021-04-18,Deepak,West,Hyderabad,Maharashtra,Sofa,Furniture,2,2716,929.24,0.0,Standard Class,Home Office
20963,2024-08-28,Vikas,East,Pune,Gujarat,Fan,Appliances,3,5589,650.13,0.15,First Class,Corporate
20976,2024-04-15,Deepak,West,Pune,Delhi,Bottle,Accessories,4,23616,7588.3,0.3,First Class,Home Office
20950,2023-08-22,Arjun,West,Mumbai,Delhi,Bottle,Accessories,4,32004,2434.92,0.07,Second Class,Consumer
20908,2023-02-27,Neha,West,Delhi,Maharashtra,T-shirt,Fashion,1,2802,635.61,0.14,First Class,Consumer
20598,2022-10-20,Riya,West,Chennai,Maharashtra,Laptop,Electronics,4,37856,10342.82,0.15,Second Class,Home Office
20364,2020-02-29,Priya,West,Chennai,Delhi,Blender,Appliances,5,26345,8008.05,0.02,Same Day,Consumer
20292,2022-04-28,Meera,North,Bangalore,Maharashtra,Smartphone,Electronics,4,8240,2742.11,0.25,First Class,Consumer
20188,2022-06-25,Neha,West,Mumbai,Delhi,Table,Furniture,2,7654,1425.56,0.12,First Class,Corporate
20043,2021-06-03,Karan,East,Bangalore,Delhi,Oven,Appliances,4,4408,774.17,0.13,Second Class,Consumer
20308,2022-07-20,Rahul,North,Hyderabad,Karnataka,Watch,Fashion,3,9324,748.8,0.18,Standard Class,Corporate
20475,2022-12-13,Deepak,South,Chennai,Telangana,Headphones,Electronics,4,36492,9921.53,0.13,First Class,Home Office
20348,2023-03-28,Tanya,North,Delhi,Gujarat,Chair,Furniture,2,14210,1009.41,0.01,Standard Class,Corporate
20213,2021-04-23,Vikas,South,Hyderabad,Karnataka,Charger,Electronics,5,46745,3894.75,0.08,Second Class,Home Office
20116,2021-06-21,Karan,North,Kolkata,Maharashtra,Sofa,Furniture,5,5570,1066.8,0.15,First Class,Home Office
20261,2024-03-31,Amit,South,Delhi,Maharashtra,Backpack,Accessories,2,19542,3540.71,0.12,Second Class,Home Office
20093,2023-05-29,Rahul,South,Chennai,Delhi,Charger,Electronics,4,20040,6966.0,0.21,Same Day,Corporate
20808,2022-11-23,Arjun,North,Bangalore,Karnataka,Blender,Appliances,5,17850,3044.95,0.25,Second Class,Consumer
20879,2023-12-14,Vikas,South,Hyderabad,Maharashtra,Blender,Appliances,3,5238,393.7,0.3,Same Day,Home Office
20848,2023-05-11,Riya,East,Ahmedabad,Gujarat,Laptop,Electronics,5,25455,6774.21,0.15,First Class,Consumer
20845,2021-01-07,Meera,South,Ahmedabad,Karnataka,Television,Electronics,1,8095,1130.74,0.17,Standard Class,Consumer
20402,2024-03-20,Rahul,South,Chennai,Gujarat,T-shirt,Fashion,2,9298,1689.53,0.01,Standard Class,Consumer
20657,2023-07-12,Meera,South,Mumbai,Telangana,Charger,Electronics,5,39570,8795.94,0.19,First Class,Home Office
20886,2024-03-11,Neha,East,Pune,Tamil Nadu,Fridge,Appliances,5,5695,1251.0,0.19,First Class,Corporate
20844,2021-11-17,Priya,East,Chennai,Telangana,Watch,Fashion,3,14898,1432.41,0.24,First Class,Home Office
20113,2024-07-02,Deepak,East,Bangalore,Karnataka,Laptop,Electronics,1,2363,370.67,0.0,Second Class,Consumer
20478,2021-02-21,Neha,East,Bangalore,Delhi,Charger,Electronics,4,20392,2989.96,0.17,First Class,Consumer
20898,2024-08-03,Neha,West,Bangalore,Delhi,Shoes,Fashion,4,39796,9233.3,0.19,Second Class,Consumer
20998,2020-10-08,Priya,North,Kolkata,Karnataka,Smartphone,Electronics,2,10322,2011.43,0.15,Same Day,Consumer
20752,2021-08-23,Neha,South,Hyderabad,Delhi,Watch,Fashion,1,9787,1964.08,0.22,Second Class,Home Office
20791,2021-09-29,Arjun,West,Mumbai,Telangana,Jeans,Fashion,4,30432,3597.87,0.05,First Class,Corporate
20180,2020-02-09,Meera,South,Pune,Tamil Nadu,Table,Furniture,1,2583,487.43,0.12,First Class,Corporate
